file,line,kind,operation,scope
include/update_user_modified.cuh,444,cuda_boundary,cudaMalloc,alternative unselected
include/update_user_modified.cuh,452,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,453,cuda_boundary,cudaMalloc,alternative unselected
include/update_user_modified.cuh,459,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,461,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,463,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,465,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,467,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,469,cuda_boundary,cudaMalloc,alternative unselected
include/update_user_modified.cuh,470,cuda_boundary,cudaMalloc,alternative unselected
include/update_user_modified.cuh,471,cuda_boundary,cudaMalloc,alternative unselected
include/update_user_modified.cuh,472,cuda_boundary,cudaMalloc,alternative unselected
include/update_user_modified.cuh,473,cuda_boundary,cudaMalloc,alternative unselected
include/update_user_modified.cuh,480,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,482,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,484,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_user_modified.cuh,485,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_user_modified.cuh,497,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_user_modified.cuh,499,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_user_modified.cuh,520,cuda_boundary,cudaMemset,alternative unselected
include/update_user_modified.cuh,523,cuda_boundary,cudaDeviceSynchronize,alternative unselected
include/update_user_modified.cuh,524,cuda_boundary,cudaGetLastError,alternative unselected
include/update_user_modified.cuh,526,cuda_boundary,cudaGetErrorString,alternative unselected
include/update_user_modified.cuh,541,cuda_boundary,cudaMemset,alternative unselected
include/update_user_modified.cuh,545,cuda_boundary,cudaDeviceSynchronize,alternative unselected
include/update_user_modified.cuh,546,cuda_boundary,cudaGetLastError,alternative unselected
include/update_user_modified.cuh,548,cuda_boundary,cudaGetErrorString,alternative unselected
include/update_user_modified.cuh,595,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_user_modified.cuh,596,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_user_modified.cuh,597,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_user_modified.cuh,598,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_user_modified.cuh,599,cuda_boundary,cudaMalloc,alternative unselected
include/update_user_modified.cuh,600,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_user_modified.cuh,601,cuda_boundary,cudaMalloc,alternative unselected
include/update_user_modified.cuh,602,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_user_modified.cuh,603,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_user_modified.cuh,604,cuda_boundary,cudaMemset,alternative unselected
include/update_user_modified.cuh,627,cuda_boundary,cudaMalloc,alternative unselected
include/update_user_modified.cuh,628,cuda_boundary,cudaMemcpy,alternative unselected
include/update_user_modified.cuh,629,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,632,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_user_modified.cuh,636,cuda_boundary,cudaMalloc,alternative unselected
include/update_user_modified.cuh,637,cuda_boundary,cudaMalloc,alternative unselected
include/update_user_modified.cuh,638,cuda_boundary,cudaMemcpy,alternative unselected
include/update_user_modified.cuh,639,cuda_boundary,cudaMemcpy,alternative unselected
include/update_user_modified.cuh,640,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,641,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,644,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_user_modified.cuh,645,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_user_modified.cuh,651,cuda_boundary,cudaDeviceSynchronize,alternative unselected
include/update_user_modified.cuh,652,cuda_boundary,cudaGetLastError,alternative unselected
include/update_user_modified.cuh,654,cuda_boundary,cudaGetErrorString,alternative unselected
include/update_user_modified.cuh,656,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,657,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,658,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,659,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,662,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,666,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,667,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,672,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,673,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,674,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_user_modified.cuh,675,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_user_modified.cuh,676,cuda_boundary,cudaMemset,alternative unselected
include/update_user_modified.cuh,722,cuda_boundary,cudaMemset,alternative unselected
include/update_user_modified.cuh,723,cuda_boundary,cudaMemcpy,alternative unselected
include/update_user_modified.cuh,728,cuda_boundary,cudaDeviceSynchronize,alternative unselected
include/update_user_modified.cuh,729,cuda_boundary,cudaGetLastError,alternative unselected
include/update_user_modified.cuh,731,cuda_boundary,cudaGetErrorString,alternative unselected
include/update_user_modified.cuh,755,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_user_modified.cuh,756,cuda_boundary,cudaMallocManaged,alternative unselected
include/update_user_modified.cuh,760,cuda_boundary,cudaDeviceSynchronize,alternative unselected
include/update_user_modified.cuh,761,cuda_boundary,cudaGetLastError,alternative unselected
include/update_user_modified.cuh,763,cuda_boundary,cudaGetErrorString,alternative unselected
include/update_user_modified.cuh,768,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,769,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,778,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,779,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,780,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,781,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,782,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,783,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,784,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,785,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,787,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,789,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,791,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,793,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,795,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,797,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,799,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,801,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,803,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,805,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,807,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,809,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,811,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,813,cuda_boundary,cudaFree,alternative unselected
include/update_user_modified.cuh,815,cuda_boundary,cudaFree,alternative unselected
src/main.cu,27,cuda_boundary,cudaMemcpyToSymbol,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,28,cuda_boundary,cudaMemcpyToSymbol,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,29,cuda_boundary,cudaMemcpyToSymbol,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,30,cuda_boundary,cudaMemcpyToSymbol,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,31,cuda_boundary,cudaMemcpyToSymbol,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,41,cuda_boundary,cudaMemcpyToSymbol,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,42,cuda_boundary,cudaGetErrorString,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,44,cuda_boundary,cudaMemcpyToSymbol,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,45,cuda_boundary,cudaGetErrorString,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,47,cuda_boundary,cudaMemcpyToSymbol,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,48,cuda_boundary,cudaGetErrorString,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,51,cuda_boundary,cudaMemcpyToSymbol,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,52,cuda_boundary,cudaGetErrorString,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,53,cuda_boundary,cudaMemcpyToSymbol,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,54,cuda_boundary,cudaGetErrorString,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,55,cuda_boundary,cudaMemcpyToSymbol,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,56,cuda_boundary,cudaGetErrorString,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,59,cuda_boundary,cudaMemcpyToSymbol,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,60,cuda_boundary,cudaGetErrorString,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,62,cuda_boundary,cudaMemcpyToSymbol,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,63,cuda_boundary,cudaGetErrorString,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,240,cuda_boundary,cudaMemcpy,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,241,cuda_boundary,cudaMemcpy,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,242,cuda_boundary,cudaMemcpy,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,276,cuda_boundary,cudaMallocManaged,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,286,cuda_boundary,cudaDeviceSynchronize,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,295,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,324,cuda_boundary,cudaDeviceSynchronize,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,342,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,364,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,381,cuda_boundary,cudaMallocManaged,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,389,cuda_boundary,cudaDeviceSynchronize,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,392,cuda_boundary,cudaGetErrorString,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,547,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,548,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,549,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,550,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,551,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,552,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,553,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,554,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,555,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,556,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,557,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
src/main.cu,558,cuda_boundary,cudaFree,pinned native/conditional/legacy; not proof of runtime execution
